,date,neg,pos,total
871,1863-12-01,370,904,26272
872,1863-12-02,579,902,31957
873,1863-12-03,413,687,27831
874,1863-12-04,395,756,27393
875,1863-12-07,444,768,24388
876,1863-12-08,411,788,25058
877,1863-12-09,332,669,24929
878,1863-12-10,481,700,27049
879,1863-12-11,368,815,26813
880,1863-12-12,320,752,27281
881,1863-12-14,479,766,24382
882,1863-12-15,382,804,24917
883,1863-12-18,353,844,28885
884,1863-12-19,347,649,18723
885,1863-12-21,286,665,23132
886,1863-12-22,356,773,25844
887,1863-12-24,295,641,28172
888,1863-12-25,357,817,28532
889,1863-12-26,410,897,29533
890,1863-12-28,469,828,24282
891,1863-12-29,441,799,26751
892,1863-12-30,365,764,26225
893,1863-12-31,342,766,25486
894,1864-01-01,334,663,25656
895,1864-01-02,425,788,26181
896,1864-01-04,371,665,24024
897,1864-01-05,375,709,25821
898,1864-01-08,331,745,25508
899,1864-01-09,342,658,26141
900,1864-01-10,347,858,30848
901,1864-01-12,393,724,27828
902,1864-01-13,297,792,19385
903,1864-01-14,460,802,29209
904,1864-01-15,415,798,30054
905,1864-01-16,487,884,31020
906,1864-01-17,479,777,31241
907,1864-01-18,417,762,28283
908,1864-01-19,416,738,26056
909,1864-01-20,402,789,30064
910,1864-01-22,393,807,30077
911,1864-01-23,446,747,29902
912,1864-01-24,450,884,31007
913,1864-01-25,384,794,27934
914,1864-01-26,394,756,29121
915,1864-01-27,454,804,30317
916,1864-01-29,485,843,31876
917,1864-01-31,429,893,28675
918,1864-02-03,346,633,27599
919,1864-02-04,355,697,28469
920,1864-02-05,511,828,28525
921,1864-02-06,477,886,28018
922,1864-02-07,441,658,26041
923,1864-02-08,492,874,26987
924,1864-02-09,431,734,26888
925,1864-02-10,398,666,24969
926,1864-02-11,431,712,24611
927,1864-02-12,363,786,27853
928,1864-02-13,409,775,26660
929,1864-02-14,382,818,28805
930,1864-02-15,394,829,26194
931,1864-02-16,291,658,25426
932,1864-02-17,409,908,29965
933,1864-02-18,325,830,27379
934,1864-02-19,419,778,27209
935,1864-02-23,501,885,28969
936,1864-02-25,454,743,27974
937,1864-02-27,419,679,27935
938,1864-02-29,439,671,25693
939,1864-03-02,316,673,24558
940,1864-03-03,377,587,22872
941,1864-03-04,406,830,27087
942,1864-03-05,372,734,26598
943,1864-03-06,350,627,25374
944,1864-03-07,398,714,22690
945,1864-03-09,371,708,29981
946,1864-03-12,232,548,20327
947,1864-03-16,335,517,22161
948,1864-03-19,388,721,29409
949,1864-03-20,411,606,26140
950,1864-03-21,591,943,35385
951,1864-03-22,395,873,27715
952,1864-03-26,504,976,34153
953,1864-03-30,397,644,26813
954,1864-03-31,357,652,24020
955,1864-04-01,432,604,28158
956,1864-04-02,430,678,26865
957,1864-04-03,407,731,26380
958,1864-04-04,266,532,22836
959,1864-04-05,406,756,26796
960,1864-04-06,409,759,24925
961,1864-04-07,431,646,24529
962,1864-04-08,529,926,31197
963,1864-04-09,422,875,32211
964,1864-04-11,471,754,26001
965,1864-04-15,301,686,25883
966,1864-04-16,344,895,33800
967,1864-04-17,261,722,28560
968,1864-04-18,333,772,28206
969,1864-04-19,347,686,25901
970,1864-04-21,339,765,28387
971,1864-04-22,326,884,27695
972,1864-04-23,365,862,28271
973,1864-04-24,276,588,22856
974,1864-04-25,359,660,23990
975,1864-04-26,334,783,29257
976,1864-04-27,366,829,29418
977,1864-04-28,493,930,30547
978,1864-05-01,513,820,31244
979,1864-05-02,534,913,28965
980,1864-05-10,527,847,30192
981,1864-05-11,375,905,33064
982,1864-05-12,399,719,29529
983,1864-05-18,223,316,14545
984,1864-05-27,373,1134,33047
985,1864-05-30,461,755,23987
986,1864-06-06,371,708,24057
987,1864-08-24,355,608,25261
988,1864-08-29,463,661,21428
989,1864-09-14,391,711,23809
990,1864-09-16,397,664,24379
991,1864-09-17,407,659,24323
992,1864-09-19,398,657,23435
993,1864-09-20,350,728,24538
994,1864-09-22,280,665,24937
995,1864-09-23,346,719,24257
996,1864-09-24,358,649,24654
997,1864-09-25,415,696,24422
998,1864-09-26,424,687,22340
999,1864-09-29,362,700,24382
1000,1864-09-30,291,557,20845
1001,1864-10-01,270,620,24263
1002,1864-10-02,304,593,20927
1003,1864-10-03,450,745,22704
1004,1864-10-04,305,625,20457
1005,1864-10-06,320,674,25207
1006,1864-10-07,449,867,27278
1007,1864-10-08,344,584,26675
1008,1864-10-10,357,672,22409
1009,1864-10-12,353,600,24666
1010,1864-10-13,376,615,24452
1011,1864-10-14,337,642,22180
1012,1864-10-15,318,614,22906
1013,1864-10-17,370,574,18122
1014,1864-10-18,312,545,22318
1015,1864-10-20,413,645,24053
1016,1864-10-22,390,632,23904
1017,1864-10-23,287,637,23489
1018,1864-10-24,369,655,20276
1019,1864-10-26,273,470,20247
1020,1864-10-28,334,669,26058
1021,1864-10-29,345,713,23876
1022,1864-10-30,417,606,25617
1023,1864-10-31,412,625,24142
1024,1864-11-02,400,657,25531
1025,1864-11-04,376,633,24442
1026,1864-11-06,306,483,18465
1027,1864-11-07,406,669,23184
1028,1864-11-09,318,792,25415
1029,1864-11-10,330,714,24829
1030,1864-11-11,360,739,24877
1031,1864-11-14,364,682,23523
1032,1864-11-16,351,699,23982
1033,1864-11-17,377,756,26337
1034,1864-11-20,317,755,24406
1035,1864-11-21,345,613,22034
1036,1864-11-22,248,551,21639
1037,1864-11-28,368,724,22126
1038,1864-11-29,363,742,25230
1039,1864-11-30,334,588,25104
1040,1865-01-23,422,755,22895
1041,1865-02-06,432,660,24139
1042,1865-02-08,368,695,23374
1043,1865-02-09,351,614,23786
1044,1865-02-10,433,694,26395
1045,1865-02-11,351,593,24207
1046,1865-02-12,330,639,24950
1047,1865-02-13,354,636,23003
1048,1865-02-15,365,596,26049
1049,1865-02-17,368,597,24816
1050,1865-02-20,398,746,28014
1051,1865-02-23,445,705,28192
1052,1865-02-24,457,621,27158
1053,1865-03-01,355,665,27281
1054,1865-03-06,408,629,23928
1055,1865-03-10,404,673,24988
1056,1865-03-11,337,748,26586
1057,1865-03-12,410,715,26349
1058,1865-03-13,436,733,23180
1059,1865-03-14,437,662,26619
1060,1865-03-16,382,707,29289
1061,1865-03-19,505,915,28337
1062,1865-03-20,351,661,22894
1063,1865-03-24,348,689,25350
1064,1865-03-25,316,556,24399
1065,1865-03-27,301,655,22001
1066,1865-04-18,313,585,17660
1067,1865-04-19,364,659,24496
1068,1865-04-27,351,729,26729
1069,1865-04-28,462,732,26821
1070,1865-05-02,395,687,25008
1071,1865-05-03,391,668,26265
1072,1865-05-04,367,722,27259
1073,1865-05-05,390,751,29262
1074,1865-05-06,386,676,29478
1075,1865-05-07,413,644,29382
1076,1865-05-08,505,812,25240
1077,1865-05-09,391,650,25288
1078,1865-05-10,385,753,27486
1079,1865-05-11,386,755,26354
1080,1865-05-12,361,639,25325
1081,1865-05-15,437,630,24065
1082,1865-05-16,441,868,29014
1083,1865-05-17,376,736,25655
1084,1865-05-18,372,726,27272
1085,1865-05-19,304,682,25885
1086,1865-05-22,360,661,27960
1087,1865-05-23,388,759,26720
1088,1865-05-24,293,679,25327
1089,1865-05-25,350,612,26440
1090,1865-05-28,285,674,27285
1091,1865-05-29,445,700,24015
1092,1865-05-31,434,708,26640
1093,1865-06-01,378,664,27107
1094,1865-06-02,359,818,27408
1095,1865-06-03,372,692,30720
1096,1865-06-04,301,636,27682
1097,1865-06-06,392,785,25648
1098,1865-06-07,369,686,26619
1099,1865-06-08,321,703,30162
1100,1865-06-09,284,656,27955
1101,1865-06-10,404,691,29398
1102,1865-06-11,394,756,28749
1103,1865-06-12,493,925,29201
1104,1865-06-13,403,796,27134
1105,1865-06-14,454,902,30801
1106,1865-06-18,329,694,27202
1107,1865-06-19,459,817,27182
1108,1865-06-20,337,650,23565
1109,1865-06-21,324,631,26896
1110,1865-06-22,352,705,26449
1111,1865-06-23,380,638,30170
1112,1865-06-26,482,814,24953
1113,1865-06-27,391,804,25449
1114,1865-06-29,361,681,29599
1115,1865-06-30,370,609,27459
1116,1865-07-01,385,707,29472
1117,1865-07-02,385,779,29185
1118,1865-07-03,402,878,27236
1119,1865-07-04,351,706,27989
1120,1865-07-07,325,581,24985
1121,1865-07-09,373,593,25294
1122,1865-07-10,427,611,23663
1123,1865-07-11,432,789,25833
1124,1865-07-12,361,647,24652
1125,1865-07-13,417,689,25282
1126,1865-07-14,391,666,24267
1127,1865-07-15,314,608,22994
1128,1865-07-17,458,795,24772
1129,1865-07-18,337,679,25331
1130,1865-07-20,424,646,25243
1131,1865-07-21,418,661,26779
1132,1865-07-22,360,827,26557
1133,1865-07-23,387,798,25664
1134,1865-07-24,403,720,23747
1135,1865-07-25,348,622,24915
1136,1865-07-26,449,695,24767
1137,1865-07-27,351,683,26425
1138,1865-07-29,352,733,26624
1139,1865-07-30,365,666,24292
1140,1865-07-31,414,729,22166
1141,1865-08-01,279,580,23606
1142,1865-08-07,451,797,26988
1143,1865-08-09,350,789,26294
1144,1865-08-15,261,563,22025
1145,1865-08-16,305,640,25950
1146,1865-08-18,373,698,25904
1147,1865-08-19,375,741,26729
1148,1865-08-20,387,694,24998
1149,1865-08-21,484,669,22854
1150,1865-08-22,432,730,26051
1151,1865-08-23,421,703,25052
1152,1865-08-24,370,648,24219
1153,1865-08-25,387,679,25671
1154,1865-08-26,379,669,26568
1155,1865-08-27,339,542,21419
1156,1865-08-28,366,581,22017
1157,1865-08-29,406,671,25087
1158,1865-08-30,443,839,25754
1159,1865-08-31,343,687,24117
1160,1865-09-01,389,652,24322
1161,1865-09-02,438,851,25771
1162,1865-09-03,327,663,23350
1163,1865-09-04,373,795,22679
1164,1865-09-05,382,722,24830
1165,1865-09-06,422,640,24536
1166,1865-09-07,438,738,25742
1167,1865-09-08,427,731,24187
1168,1865-09-09,457,636,25067
1169,1865-09-10,362,662,24220
1170,1865-09-11,446,649,23385
1171,1865-09-12,363,681,25267
1172,1865-09-13,495,663,24986
1173,1865-09-14,490,677,26084
1174,1865-09-15,414,723,25313
1175,1865-09-16,398,694,26114
1176,1865-09-17,349,587,23125
1177,1865-09-18,430,697,23382
1178,1865-09-19,393,767,25010
1179,1865-09-20,403,734,24858
1180,1865-09-21,397,645,23771
1181,1865-09-22,399,689,24485
1182,1865-09-23,364,667,24394
1183,1865-09-24,343,588,22325
1184,1865-09-25,405,674,22929
1185,1865-09-26,364,772,25150
1186,1865-09-27,450,738,25538
1187,1865-09-29,339,619,22816
1188,1865-09-30,349,586,21801
1189,1865-10-02,470,714,22236
1190,1865-10-04,488,695,26325
1191,1865-10-05,416,609,24512
1192,1865-10-07,349,685,22628
1193,1865-10-09,402,739,24352
1194,1865-10-10,400,741,23576
1195,1865-10-11,373,672,24743
1196,1865-10-12,372,606,24791
1197,1865-10-13,372,579,23619
1198,1865-10-15,338,529,21184
1199,1865-10-16,287,510,18095
1200,1865-10-18,376,751,26067
1201,1865-10-19,422,661,24735
1202,1865-10-21,356,756,25818
1203,1865-10-22,309,606,22668
1204,1865-10-23,360,718,22722
1205,1865-10-24,342,698,24016
1206,1865-10-25,366,678,23472
1207,1865-10-27,364,650,24962
1208,1865-10-28,320,634,22239
1209,1865-10-30,337,663,21457
1210,1865-10-31,350,739,24352
1211,1865-11-01,281,537,19699
1212,1865-11-02,301,570,18279
1213,1865-11-03,283,529,19506
1214,1865-11-04,171,471,20036
1215,1865-11-05,314,612,22271
1216,1865-11-06,324,589,19518
1217,1865-11-08,332,563,22958
1218,1865-11-26,326,561,23799
1219,1865-11-27,365,707,22239
1220,1865-11-29,372,668,23791
1221,1865-12-01,272,571,23332
1222,1865-12-02,237,518,22141
1223,1865-12-03,209,475,19551
1224,1865-12-04,365,655,21882
1225,1865-12-05,367,692,22442
1226,1865-12-07,332,577,22740
1227,1865-12-09,365,660,25046
1228,1865-12-10,305,527,20936
1229,1865-12-11,445,720,21347
1230,1865-12-13,328,723,23541
1231,1865-12-14,315,533,23468
1232,1865-12-15,306,610,25391
1233,1865-12-31,321,572,24191
1234,1866-01-01,328,628,22168
1235,1866-01-02,405,716,26206
1236,1866-01-06,380,645,25719
1237,1866-01-13,424,604,26928
1238,1866-01-15,406,685,24641
1239,1866-01-16,363,583,23297
1240,1866-01-18,337,605,24385
1241,1866-01-20,379,657,23370
1242,1866-01-21,324,487,20938
1243,1866-01-22,390,656,21620
1244,1866-01-25,330,631,23923
1245,1866-01-26,213,505,23038
1246,1866-01-27,319,554,24293
1247,1866-01-28,339,567,23286
1248,1866-01-29,412,711,22098
1249,1866-02-01,403,774,30279
1250,1866-02-03,339,657,25104
1251,1866-02-05,382,675,23177
1252,1866-02-06,321,682,23422
1253,1866-02-07,371,755,24261
1254,1866-02-09,449,699,25441
1255,1866-02-10,368,689,25442
1256,1866-02-11,514,796,26632
1257,1866-02-28,350,866,28349
1258,1866-03-02,374,637,25055
1259,1866-03-03,392,722,26922
1260,1866-03-04,329,648,24602
1261,1866-03-05,431,687,24976
1262,1866-03-06,316,622,21725
1263,1866-03-07,360,579,25924
1264,1866-03-13,317,609,21051
1265,1866-03-17,343,751,27330
1266,1866-03-21,398,739,28525
1267,1866-03-23,329,616,24214
1268,1866-03-29,354,790,23440
1269,1866-04-07,414,763,26235
1270,1866-04-08,271,536,19316
1271,1866-04-09,325,591,18692
1272,1866-04-20,266,675,27594
1273,1866-04-25,301,671,25041
1274,1866-05-11,355,639,24679
1275,1866-05-19,397,657,27642
1276,1866-05-23,344,662,26201
1277,1866-06-03,312,764,27130
1278,1866-06-06,370,800,26696
1279,1866-06-08,398,745,26681
1280,1866-06-09,366,610,26598
1281,1866-06-10,366,686,25667
1282,1866-06-11,450,838,29227
1283,1866-06-12,381,828,27697
1284,1866-06-13,409,766,27527
1285,1866-06-14,349,692,25756
1286,1866-06-15,416,681,25532
1287,1866-06-16,356,651,27522
1288,1866-06-17,336,601,24225
1289,1866-06-18,523,875,27025
1290,1866-06-19,423,772,28843
1291,1866-06-20,438,690,27906
1292,1866-06-21,411,706,28242
1293,1866-06-22,447,660,27477
1294,1866-06-23,234,592,18646
1295,1866-06-24,366,639,27307
1296,1866-06-25,390,852,27978
1297,1866-06-27,418,685,28765
1298,1866-06-28,218,548,19482
1299,1866-06-29,427,616,26463
1300,1866-07-09,456,677,23284
1301,1866-07-10,461,575,23085
1302,1866-07-12,382,683,25037
1303,1866-07-13,277,624,24376
1304,1866-07-14,437,710,28393
1305,1866-07-15,303,476,20333
1306,1866-07-16,419,746,25713
1307,1866-07-23,439,617,22783
1308,1866-08-05,320,626,26790
1309,1866-08-07,317,785,24801
1310,1866-08-23,276,673,25424
1311,1866-08-26,317,653,22981
1312,1866-08-27,394,558,20961
1313,1866-09-29,351,520,24663
1314,1866-10-01,359,650,22285
1315,1866-10-02,469,706,26422
1316,1866-10-03,455,673,24027
1317,1866-10-04,414,752,25709
1318,1866-10-05,390,728,24773
1319,1866-10-06,412,659,24672
1320,1866-10-07,353,515,22707
1321,1866-10-09,371,638,26096
1322,1866-10-19,353,538,25186
1323,1866-10-27,284,612,26607
1324,1866-10-29,357,563,23658
1325,1866-10-30,361,650,26116
1326,1866-11-09,315,565,24271
1327,1866-11-11,280,530,20548
1328,1866-11-24,353,725,25152
1329,1866-11-25,292,611,23093
1330,1866-11-26,356,693,24213
1331,1866-11-28,312,642,20914
1332,1866-11-29,332,736,24189
1333,1866-11-30,345,618,24307
1334,1866-12-01,323,608,25041
1335,1866-12-03,366,751,24760
1336,1866-12-04,368,576,24295
1337,1866-12-05,361,693,26055
1338,1866-12-20,275,544,23377
1339,1866-12-21,314,811,24620
1340,1866-12-23,231,578,21730
1341,1866-12-24,250,668,22508
1342,1866-12-25,239,662,22980
1343,1866-12-26,427,678,23533
1344,1866-12-28,314,748,23849
1345,1866-12-31,319,689,21851
1346,1867-01-01,359,641,24680
1347,1867-01-02,430,653,25301
1348,1867-01-04,261,558,22957
1349,1867-01-05,473,652,26461
1350,1867-01-07,383,614,24006
1351,1867-01-08,438,627,25948
1352,1867-01-09,419,625,24378
1353,1867-01-10,395,740,26125
1354,1867-01-11,422,759,26046
1355,1867-01-12,350,604,25178
1356,1867-01-13,353,613,24311
1357,1867-01-14,324,616,21967
1358,1867-01-17,408,714,25230
1359,1867-01-18,306,641,25087
1360,1867-01-19,392,769,25381
1361,1867-01-20,312,569,22167
1362,1867-01-21,357,711,23386
1363,1867-01-22,381,726,24851
1364,1867-01-23,316,638,24048
1365,1867-01-24,330,597,24805
1366,1867-01-25,384,725,26556
1367,1867-01-26,300,648,25875
1368,1867-01-28,349,697,24387
1369,1867-01-29,263,558,24454
1370,1867-01-30,403,785,25279
1371,1867-02-01,339,614,24296
1372,1867-02-02,258,489,19834
1373,1867-02-04,311,646,22598
1374,1867-02-05,366,663,25959
1375,1867-02-07,349,635,26545
1376,1867-02-08,338,613,25560
1377,1867-02-09,314,591,25117
1378,1867-02-10,270,591,22732
1379,1867-02-11,375,675,21518
1380,1867-02-12,365,594,25973
1381,1867-02-13,391,786,26414
1382,1867-02-14,327,569,25023
1383,1867-02-15,400,768,26391
1384,1867-02-16,358,639,24520
1385,1867-02-18,342,673,24561
1386,1867-02-19,341,669,25642
1387,1867-02-20,368,685,25458
1388,1867-02-24,327,602,25279
1389,1867-02-26,459,665,23234
1390,1867-03-03,308,550,18564
1391,1867-03-07,355,618,24813
1392,1867-03-10,487,1112,34477
1393,1867-03-11,265,624,21998
1394,1867-03-12,319,651,24911
1395,1867-03-13,202,621,23675
1396,1867-03-15,287,552,23720
1397,1867-03-18,236,380,12272
1398,1867-03-19,314,556,20463
1399,1867-03-21,353,645,25443
1400,1867-03-23,304,681,26752
1401,1867-03-25,390,698,25246
1402,1867-03-28,319,652,26307
1403,1867-03-30,307,745,25876
1404,1867-04-01,255,561,19944
1405,1867-04-03,274,619,22875
1406,1867-04-04,315,642,23793
1407,1867-04-05,342,677,24110
1408,1867-04-09,304,707,22524
1409,1867-04-10,272,642,25085
1410,1867-04-11,342,732,26738
1411,1867-04-13,505,988,31211
1412,1867-04-14,275,632,26151
1413,1867-04-15,352,742,23542
1414,1867-04-16,419,721,28693
1415,1867-04-17,316,649,24142
1416,1867-04-18,384,865,28345
1417,1867-04-19,342,645,24236
1418,1867-04-20,286,566,22193
1419,1867-04-24,342,662,24737
1420,1867-04-25,352,589,24733
1421,1867-04-26,394,780,25284
1422,1867-04-27,302,657,23640
1423,1867-04-28,277,585,21079
1424,1867-04-29,364,784,23128
1425,1867-04-30,300,660,25390
1426,1867-05-01,278,580,19756
1427,1867-05-02,393,674,24873
1428,1867-05-03,249,571,21691
1429,1867-05-04,370,708,24526
1430,1867-05-06,272,620,18241
1431,1867-05-08,309,607,26637
1432,1867-05-10,369,838,26156
1433,1867-05-14,453,784,29473
1434,1867-05-15,371,680,24891
1435,1867-05-16,268,645,26350
1436,1867-05-17,356,620,23608
1437,1867-05-18,356,632,25911
1438,1867-05-19,332,555,23402
1439,1867-05-20,394,734,23844
1440,1867-05-21,419,778,25430
1441,1867-05-24,357,667,25388
1442,1867-05-27,326,655,22993
1443,1867-05-28,370,697,24772
1444,1867-05-29,333,814,27087
1445,1867-05-30,354,731,25139
1446,1867-05-31,295,614,24912
1447,1867-06-01,383,713,28516
1448,1867-06-02,224,600,25351
1449,1867-06-03,360,756,26924
1450,1867-06-04,397,685,26197
1451,1867-06-05,439,754,27630
1452,1867-06-06,313,622,26150
1453,1867-06-07,323,594,25570
1454,1867-06-10,294,663,24237
1455,1867-06-12,302,710,26198
1456,1867-06-15,362,623,26551
1457,1867-06-16,361,691,27471
1458,1867-06-17,435,798,27224
1459,1867-06-18,332,742,28109
1460,1867-06-19,350,753,26558
1461,1867-06-21,323,627,27036
1462,1867-06-22,320,683,26814
1463,1867-06-24,443,859,27963
1464,1867-06-25,325,752,27715
1465,1867-06-26,331,668,26527
1466,1867-06-28,402,695,27659
1467,1867-06-29,375,671,25421
1468,1867-07-01,393,657,24287
1469,1867-07-03,334,714,25984
1470,1867-07-04,360,802,28317
1471,1867-07-05,382,775,29381
1472,1867-07-06,355,805,30483
1473,1867-07-07,413,717,26373
1474,1867-07-08,373,730,27236
1475,1867-07-09,349,697,24502
1476,1867-07-10,325,584,23356
1477,1867-07-11,415,698,27914
1478,1867-07-12,476,769,29394
1479,1867-07-13,384,710,27487
1480,1867-07-14,274,578,18883
1481,1867-07-15,355,801,24613
1482,1867-07-18,369,727,28765
1483,1867-07-19,377,730,27626
1484,1867-07-20,348,744,28764
1485,1867-07-21,374,648,26585
1486,1867-07-22,384,953,28078
1487,1867-07-23,349,870,29739
1488,1867-07-24,347,688,28150
1489,1867-07-25,374,699,27516
1490,1867-07-27,347,647,27379
1491,1867-07-28,267,604,24249
1492,1867-07-29,456,939,25997
1493,1867-07-30,385,794,26442
1494,1867-07-31,338,728,24602
1495,1867-08-01,422,817,27025
1496,1867-08-03,405,729,26732
1497,1867-08-05,310,766,25704
1498,1867-08-07,361,671,26790
1499,1867-08-08,265,719,23774
1500,1867-08-09,332,753,25578
1501,1867-08-10,426,711,27314
1502,1867-08-12,414,789,25799
1503,1867-08-13,394,596,25035
1504,1867-08-14,403,715,27465
1505,1867-08-15,372,712,25230
1506,1867-08-16,436,838,26727
1507,1867-08-19,313,714,22510
1508,1867-08-20,286,763,24652
1509,1867-08-21,351,692,25949
1510,1867-08-22,347,599,25123
1511,1867-08-23,360,671,26398
1512,1867-08-24,354,638,25021
1513,1867-08-25,425,645,26438
1514,1867-08-26,376,771,23448
1515,1867-08-28,358,660,24899
1516,1867-08-29,322,667,24837
1517,1867-08-30,383,806,26139
1518,1867-08-31,402,708,25851
1519,1867-09-01,353,723,22645
1520,1867-09-02,338,766,24023
1521,1867-09-03,345,699,24269
1522,1867-09-04,401,656,25259
1523,1867-09-05,349,731,25395
1524,1867-09-06,334,807,26238
1525,1867-09-07,418,683,26190
1526,1867-09-09,359,745,22986
1527,1867-09-10,393,657,25027
1528,1867-09-11,375,766,25661
1529,1867-09-12,458,703,27733
1530,1867-09-13,411,800,27016
1531,1867-09-14,407,730,25507
1532,1867-09-15,413,681,25929
1533,1867-09-16,411,737,24446
1534,1867-09-17,401,810,27158
1535,1867-09-18,438,761,27055
1536,1867-09-19,395,732,25062
