,date,neg,pos,total
10505,1946-05-22,213,337,12821
10506,1946-05-23,238,341,13095
10507,1946-05-24,255,408,13149
10508,1946-05-25,217,367,12619
10509,1946-05-26,189,357,11485
10510,1946-05-28,238,392,12667
10511,1946-05-29,221,374,13659
10512,1946-05-30,390,759,26334
10513,1946-05-31,205,341,12094
10514,1946-06-01,227,356,11949
10515,1946-06-02,157,310,10330
10516,1946-06-03,114,121,7869
10517,1946-06-04,268,386,20911
10518,1946-06-05,207,259,11105
10519,1946-06-06,202,321,12449
10520,1946-06-07,229,355,12756
10521,1946-06-08,259,357,12888
10522,1946-06-09,234,359,12840
10523,1946-06-11,218,317,11714
10524,1946-06-12,263,439,13267
10525,1946-06-13,208,254,13437
10526,1946-06-14,193,349,12904
10527,1946-06-15,219,327,12241
10528,1946-06-16,392,736,25466
10529,1946-06-18,434,770,25168
10530,1946-06-19,273,347,13739
10531,1946-06-20,273,287,12401
10532,1946-06-21,195,276,10847
10533,1946-06-22,283,374,14128
10534,1946-06-23,207,308,12735
10535,1946-06-24,243,340,12378
10536,1946-06-25,264,395,13429
10537,1946-06-26,457,763,23325
10538,1946-06-27,407,705,23280
10539,1946-06-28,502,675,24776
10540,1946-06-29,427,747,23896
10541,1946-06-30,394,655,21794
10542,1946-07-02,406,680,26114
10543,1946-07-03,492,738,23682
10544,1946-07-04,448,705,23340
10545,1946-07-05,376,690,23926
10546,1946-07-06,522,756,25255
10547,1946-07-07,505,660,23368
10548,1946-07-09,509,633,24692
10549,1946-07-10,462,788,24163
10550,1946-07-11,354,716,23627
10551,1946-07-12,442,689,24820
10552,1946-07-13,509,751,24832
10553,1946-07-14,445,701,23456
10554,1946-07-16,429,750,23921
10555,1946-07-17,462,722,23842
10556,1946-07-18,426,629,22280
10557,1946-07-19,411,673,23933
10558,1946-07-20,486,757,24811
10559,1946-07-21,446,772,24267
10560,1946-07-23,432,764,25618
10561,1946-07-24,429,756,24518
10562,1946-07-25,374,674,23356
10563,1946-07-26,422,659,24930
10564,1946-07-27,466,748,24206
10565,1946-07-28,402,699,23025
10566,1946-07-30,463,745,24807
10567,1946-07-31,445,757,23245
10568,1946-08-01,472,725,23960
10569,1946-08-02,435,727,23385
10570,1946-08-03,409,659,22278
10571,1946-08-04,404,628,21671
10572,1946-08-06,470,802,24007
10573,1946-08-07,460,791,23897
10574,1946-08-08,418,637,22948
10575,1946-08-09,427,761,23421
10576,1946-08-10,502,718,23114
10577,1946-08-11,478,696,22490
10578,1946-08-13,573,680,23837
10579,1946-08-14,451,672,23152
10580,1946-08-15,433,710,22031
10581,1946-08-16,406,678,22528
10582,1946-08-17,448,697,22327
10583,1946-08-18,426,640,22454
10584,1946-08-20,545,691,24113
10585,1946-08-21,466,708,23130
10586,1946-08-22,411,623,22386
10587,1946-08-23,454,681,23987
10588,1946-08-24,477,696,23521
10589,1946-08-25,497,750,23498
10590,1946-08-27,501,739,25683
10591,1946-08-28,519,755,24456
10592,1946-08-29,503,715,23184
10593,1946-08-30,437,726,23423
10594,1946-08-31,539,811,24442
10595,1946-09-01,482,683,23515
10596,1946-09-03,515,755,24419
10597,1946-09-04,480,742,23049
10598,1946-09-05,421,660,22618
10599,1946-09-06,400,650,23402
10600,1946-09-07,498,691,24298
10601,1946-09-08,450,654,23497
10602,1946-09-10,506,733,24360
10603,1946-09-11,425,741,23784
10604,1946-09-12,472,647,23739
10605,1946-09-13,479,704,23484
10606,1946-09-14,466,775,24244
10607,1946-09-15,461,758,24713
10608,1946-09-17,491,723,24481
10609,1946-09-18,436,716,24363
10610,1946-09-19,406,719,23645
10611,1946-09-20,492,740,25022
10612,1946-09-21,504,779,24902
10613,1946-09-22,479,697,24236
10614,1946-09-24,566,680,26297
10615,1946-09-25,469,802,24250
10616,1946-09-26,448,775,23472
10617,1946-09-27,458,726,24350
10618,1946-09-28,507,729,25889
10619,1946-09-29,489,679,24408
10620,1946-10-01,516,683,24833
10621,1946-10-02,461,792,24008
10622,1946-10-03,438,724,23551
10623,1946-10-04,499,761,24129
10624,1946-10-05,482,682,23595
10625,1946-10-06,424,737,23424
10626,1946-10-08,516,795,25769
10627,1946-10-09,448,727,23466
10628,1946-10-10,442,670,23868
10629,1946-10-11,388,681,23856
10630,1946-10-12,495,699,23495
10631,1946-10-13,480,662,23125
10632,1946-10-14,426,486,21707
10633,1946-10-15,398,619,23019
10634,1946-10-16,452,778,22729
10635,1946-10-17,432,657,23142
10636,1946-10-18,474,694,24079
10637,1946-10-19,490,782,24893
10638,1946-10-20,445,693,23893
10639,1946-10-22,554,725,25543
10640,1946-10-23,484,759,25251
10641,1946-10-24,418,694,23367
10642,1946-10-25,404,704,24224
10643,1946-10-26,439,756,24677
10644,1946-10-27,458,689,23358
10645,1946-10-29,480,750,24033
10646,1946-10-30,417,759,23579
10647,1946-10-31,484,757,23041
10648,1946-11-01,466,722,24588
10649,1946-11-02,468,710,24956
10650,1946-11-03,389,823,23478
10651,1946-11-05,498,710,24167
10652,1946-11-06,501,754,23919
10653,1946-11-07,415,654,21902
10654,1946-11-08,479,735,24397
10655,1946-11-09,491,765,24984
10656,1946-11-10,485,719,24416
10657,1946-11-11,337,418,19351
10658,1946-11-12,397,579,20343
10659,1946-11-13,442,676,22007
10660,1946-11-14,422,606,22061
10661,1946-11-15,395,628,23738
10662,1946-11-16,419,720,24025
10663,1946-11-17,427,776,24056
10664,1946-11-19,534,674,24942
10665,1946-11-20,487,731,23056
10666,1946-11-21,407,602,22485
10667,1946-11-22,472,637,22664
10668,1946-11-23,467,719,23942
10669,1946-11-24,451,752,22520
10670,1946-11-26,296,416,20877
10671,1946-11-27,443,668,23489
10672,1946-11-28,457,663,21849
10673,1946-11-29,436,781,23723
10674,1946-11-30,446,668,23511
10675,1946-12-01,432,635,21951
10676,1946-12-03,550,669,24061
10677,1946-12-04,358,611,21445
10678,1946-12-05,419,728,23185
10679,1946-12-06,418,718,23638
10680,1946-12-07,463,621,21948
10681,1946-12-08,434,673,23015
10682,1946-12-09,427,466,19754
10683,1946-12-10,403,640,20928
10684,1946-12-11,435,673,22618
10685,1946-12-12,420,636,21056
10686,1946-12-13,390,631,21802
10687,1946-12-14,456,688,22390
10688,1946-12-15,418,654,22633
10689,1946-12-17,523,724,23322
10690,1946-12-18,475,723,22273
10691,1946-12-19,399,584,21217
10692,1946-12-20,356,573,19284
10693,1946-12-21,342,498,18661
10694,1946-12-22,433,595,21104
10695,1946-12-24,536,721,24106
10696,1946-12-25,401,576,20030
10697,1946-12-26,463,674,21641
10698,1946-12-27,431,653,21077
10699,1946-12-28,442,722,21439
10700,1946-12-29,395,673,21548
10701,1946-12-31,465,534,22947
10702,1947-01-01,297,500,17453
10703,1947-01-02,431,657,20062
10704,1947-01-03,436,715,22178
10705,1947-01-04,507,695,22391
10706,1947-01-05,432,666,22065
10707,1947-01-07,484,698,23258
10708,1947-01-08,448,618,21788
10709,1947-01-16,393,659,21667
10710,1947-01-17,447,623,20172
10711,1947-01-18,429,582,22003
10712,1947-01-19,427,697,21764
10713,1947-01-21,510,611,22364
10714,1947-01-22,401,734,21711
10715,1947-01-23,420,586,21234
10716,1947-01-24,467,644,21779
10717,1947-01-25,404,678,21337
10718,1947-01-26,436,582,20853
10719,1947-01-28,444,635,20564
10720,1947-01-29,425,609,21125
10721,1947-01-30,377,552,20396
10722,1947-01-31,419,553,20381
10723,1947-02-01,431,596,19668
10724,1947-02-02,431,618,19900
10725,1947-02-04,449,586,20379
10726,1947-02-05,341,593,19348
10727,1947-02-06,365,513,19193
10728,1947-02-07,414,637,21115
10729,1947-02-08,416,566,20112
10730,1947-02-09,307,580,19879
10731,1947-02-11,384,584,19335
10732,1947-02-12,429,584,19983
10733,1947-02-13,151,216,9081
10734,1947-03-17,421,553,19573
10735,1947-03-18,427,609,20459
10736,1947-03-19,393,599,21173
10737,1947-03-20,390,593,20692
10738,1947-03-21,452,602,20983
10739,1947-03-22,359,551,19892
10740,1947-03-23,457,592,20571
10741,1947-03-25,527,630,21251
10742,1947-03-26,413,603,19516
10743,1947-03-27,408,566,20133
10744,1947-03-28,369,562,19499
10745,1947-03-29,422,597,20431
10746,1947-03-30,377,588,18868
10747,1947-04-01,416,552,19468
10748,1947-04-02,333,524,18616
10749,1947-04-03,332,490,18418
10750,1947-04-04,445,636,19968
10751,1947-04-05,342,555,18989
10752,1947-04-06,352,563,18911
10753,1947-04-08,369,560,18857
10754,1947-04-09,425,546,19231
10755,1947-04-10,367,597,19443
10756,1947-04-11,397,599,18924
10757,1947-04-12,343,609,18922
10758,1947-04-13,401,546,19404
10759,1947-04-15,434,642,20168
10760,1947-04-16,394,566,19614
10761,1947-04-17,329,547,19209
10762,1947-04-18,356,565,18259
10763,1947-04-19,362,534,18340
10764,1947-04-20,355,641,19315
10765,1947-04-22,418,587,19969
10766,1947-04-23,365,474,18732
10767,1947-04-24,342,544,19521
10768,1947-04-25,364,593,19493
10769,1947-04-26,363,562,19072
10770,1947-04-27,397,590,19680
10771,1947-04-29,463,554,19708
10772,1947-04-30,365,529,19072
10773,1947-05-02,410,577,18661
10774,1947-05-03,349,569,18324
10775,1947-05-04,390,563,18977
10776,1947-05-06,391,538,18954
10777,1947-05-07,376,477,18997
10778,1947-05-08,390,498,19529
10779,1947-05-09,415,540,19633
10780,1947-05-10,369,539,20281
10781,1947-05-11,255,425,28420
10782,1947-05-13,328,538,19998
10783,1947-05-14,429,578,19613
10784,1947-05-15,432,482,18866
10785,1947-05-16,363,548,20650
10786,1947-05-17,376,542,19906
10787,1947-05-18,390,587,19704
10788,1947-05-20,348,559,18515
10789,1947-05-21,373,591,19634
10790,1947-05-22,341,492,17938
10791,1947-05-23,367,615,20826
10792,1947-05-24,342,569,20123
10793,1947-05-25,364,585,20640
10794,1947-05-27,365,580,19504
10795,1947-05-28,403,621,19965
10796,1947-05-29,331,502,19387
10797,1947-05-30,398,608,20906
10798,1947-05-31,407,510,20600
10799,1947-06-01,383,611,20028
10800,1947-06-03,384,606,21372
10801,1947-06-04,357,621,20130
10802,1947-06-05,389,555,20068
10803,1947-06-06,410,576,21854
10804,1947-06-07,392,595,20719
10805,1947-06-08,361,547,20381
10806,1947-06-10,357,603,19200
10807,1947-06-11,399,559,18155
10808,1947-06-12,375,549,19240
10809,1947-06-13,395,604,20215
10810,1947-06-14,447,560,20050
10811,1947-06-15,394,488,19172
10812,1947-06-17,340,545,19305
10813,1947-06-18,342,607,20250
10814,1947-06-19,348,545,19357
10815,1947-06-20,353,510,18990
10816,1947-06-21,325,536,21060
10817,1947-06-22,295,457,15210
10818,1947-06-24,308,515,19196
10819,1947-06-25,357,566,20437
10820,1947-06-26,541,897,28752
10821,1947-06-27,515,769,26878
10822,1947-06-28,594,794,28555
10823,1947-06-29,532,895,27162
10824,1947-07-01,354,585,19756
10825,1947-07-02,286,515,18181
10826,1947-07-03,338,553,19426
10827,1947-07-04,333,472,19065
10828,1947-07-05,339,568,19352
10829,1947-07-06,305,612,18852
10830,1947-07-08,354,576,19840
10831,1947-07-09,323,538,18826
10832,1947-07-10,343,630,20327
10833,1947-07-11,310,537,19147
10834,1947-07-12,305,495,17778
10835,1947-07-13,325,587,19330
10836,1947-07-15,290,587,18059
10837,1947-07-16,311,525,19448
10838,1947-07-17,349,558,18816
10839,1947-07-18,372,581,20220
10840,1947-07-19,422,560,20308
10841,1947-07-20,408,498,18683
10842,1947-07-22,380,698,20870
10843,1947-07-23,331,543,19985
10844,1947-07-24,382,648,20326
10845,1947-07-25,408,563,20141
10846,1947-07-26,344,553,19740
10847,1947-07-27,330,581,18199
10848,1947-07-29,398,497,18712
10849,1947-07-30,343,445,16608
10850,1947-07-31,387,526,18376
10851,1947-08-01,406,566,19855
10852,1947-08-02,412,579,18737
10853,1947-08-03,406,590,20220
10854,1947-08-05,366,580,19734
10855,1947-08-06,155,265,9545
10856,1947-08-07,339,514,18874
10857,1947-08-08,169,239,8741
10858,1947-08-09,340,630,19106
10859,1947-08-10,333,481,19241
10860,1947-08-12,362,594,19830
10861,1947-08-13,182,245,8935
10862,1947-08-14,319,529,19451
10863,1947-08-16,326,603,19513
10864,1947-08-17,412,574,18980
10865,1947-08-19,486,592,21786
10866,1947-08-20,214,257,10259
10867,1947-08-21,365,620,20456
10868,1947-08-22,180,281,10265
10869,1947-08-23,343,592,20013
10870,1947-08-24,420,656,20846
10871,1947-08-26,442,639,22073
10872,1947-08-27,194,312,10382
10873,1947-08-28,380,611,20977
10874,1947-08-29,164,256,10190
10875,1947-08-30,327,519,19865
10876,1947-09-01,383,623,21046
10877,1947-09-02,403,549,21280
10878,1947-09-03,403,558,20009
10879,1947-09-04,338,510,19148
10880,1947-09-05,324,508,18307
10881,1947-09-06,366,513,18360
10882,1947-09-07,337,523,18413
10883,1947-09-09,364,620,20073
10884,1947-09-10,317,605,19561
10885,1947-09-11,356,558,20073
10886,1947-09-12,423,619,19843
10887,1947-09-13,335,606,19701
10888,1947-09-14,362,524,18962
10889,1947-09-16,444,608,20830
10890,1947-09-17,437,505,21018
10891,1947-09-18,454,537,20711
10892,1947-09-19,427,554,20849
10893,1947-09-20,372,506,18610
10894,1947-09-21,343,547,18888
10895,1947-09-23,378,585,20985
10896,1947-09-24,407,557,19015
10897,1947-09-25,410,603,20144
10898,1947-09-26,391,619,21297
10899,1947-09-27,391,473,19067
10900,1947-09-28,349,507,17720
10901,1947-09-30,411,577,21344
10902,1947-10-01,389,579,20007
10903,1947-10-02,386,544,19611
10904,1947-10-03,379,555,19438
10905,1947-10-04,380,544,19570
10906,1947-10-05,339,496,16415
10907,1947-10-07,404,604,21624
10908,1947-10-08,394,630,20702
10909,1947-10-09,417,484,20164
10910,1947-10-10,428,511,21506
10911,1947-10-11,369,486,20981
10912,1947-10-12,369,517,18372
10913,1947-10-14,358,490,20335
10914,1947-10-15,346,533,20824
10915,1947-10-16,343,503,19614
10916,1947-10-17,338,463,19359
10917,1947-10-18,342,507,19372
10918,1947-10-19,315,470,17775
10919,1947-10-20,89,110,6492
10920,1947-10-21,232,354,18603
10921,1947-10-22,341,499,19622
10922,1947-10-23,434,576,20911
10923,1947-10-24,434,541,21198
10924,1947-10-25,346,531,21283
10925,1947-10-26,420,560,20768
10926,1947-10-28,395,477,22214
10927,1947-10-29,395,553,20947
10928,1947-10-30,724,942,32045
10929,1947-10-31,612,934,31727
10930,1947-11-01,415,592,20335
10931,1947-11-02,380,555,19163
10932,1947-11-04,493,543,20793
10933,1947-11-05,342,564,20041
10934,1947-11-06,333,411,15196
10935,1947-11-07,368,663,19968
10936,1947-11-08,378,574,19697
10937,1947-11-09,380,570,20985
10938,1947-11-11,446,528,21189
10939,1947-11-12,443,551,20376
10940,1947-11-13,439,533,21554
10941,1947-11-14,484,568,22227
10942,1947-11-15,407,563,20049
10943,1947-11-16,412,521,20598
10944,1947-11-18,458,501,21202
10945,1947-11-19,390,505,19521
10946,1947-11-20,383,507,20685
10947,1947-11-21,382,471,19930
10948,1947-11-22,393,500,20503
10949,1947-11-23,405,567,19160
10950,1947-11-25,348,509,19735
10951,1947-11-26,210,228,9416
10952,1947-11-27,144,153,14738
10953,1947-11-28,206,268,10009
10954,1947-11-29,186,236,9352
10955,1947-11-30,207,273,9485
10956,1947-12-02,252,242,9617
10957,1947-12-03,265,300,10236
10958,1947-12-04,255,260,10945
10959,1947-12-05,234,198,16606
10960,1947-12-06,255,283,11112
10961,1947-12-07,247,255,10252
10962,1947-12-09,225,298,10854
10963,1947-12-10,241,284,10151
10964,1947-12-11,213,280,10291
10965,1947-12-12,446,599,21612
10966,1947-12-13,213,296,10498
10967,1947-12-14,216,272,10135
10968,1947-12-16,404,641,20950
10969,1947-12-17,206,343,10895
10970,1947-12-18,210,296,11021
10971,1947-12-19,424,554,20203
10972,1947-12-20,351,646,20189
10973,1947-12-21,232,266,10192
10974,1947-12-23,440,593,20934
10975,1947-12-24,225,292,10615
10976,1947-12-25,210,359,11508
10977,1947-12-26,228,332,11178
10978,1947-12-27,513,634,21652
10979,1947-12-28,191,272,9899
10980,1947-12-30,461,563,21223
10981,1947-12-31,266,298,10541
10982,1948-01-01,224,327,11099
10983,1948-01-02,270,325,11236
10984,1948-01-03,347,479,16216
10985,1948-01-04,234,283,10061
10986,1948-01-06,363,521,20699
10987,1948-01-07,421,691,21631
10988,1948-01-08,417,573,20106
10989,1948-01-09,413,587,21272
10990,1948-01-10,443,532,21253
10991,1948-01-11,436,548,20096
10992,1948-01-13,406,576,19701
10993,1948-01-14,436,559,19640
10994,1948-01-15,399,563,19821
10995,1948-01-16,464,588,21464
10996,1948-01-17,360,560,21102
10997,1948-01-18,444,629,21246
10998,1948-01-20,464,545,21319
10999,1948-01-21,441,614,20814
11000,1948-01-22,424,584,20185
11001,1948-01-23,436,552,19831
11002,1948-01-24,381,511,20122
11003,1948-01-25,373,619,19399
11004,1948-01-26,282,301,10484
11005,1948-01-27,505,645,21380
11006,1948-01-28,455,612,21273
11007,1948-01-29,274,444,16550
11008,1948-01-30,399,591,20447
11009,1948-01-31,442,502,20236
11010,1948-02-01,419,481,19511
11011,1948-02-03,487,565,22102
11012,1948-02-04,464,580,20228
11013,1948-02-05,412,514,19952
11014,1948-02-06,413,582,19538
11015,1948-02-07,469,526,20384
11016,1948-02-08,424,508,18940
11017,1948-02-10,437,637,22010
11018,1948-02-11,423,611,19846
11019,1948-02-12,346,590,19535
11020,1948-02-13,402,587,20279
11021,1948-02-14,456,561,20856
11022,1948-02-15,403,559,20416
11023,1948-02-17,443,596,21970
11024,1948-02-18,500,575,21710
11025,1948-02-19,362,548,21303
11026,1948-02-20,417,620,20150
11027,1948-02-21,407,589,20251
11028,1948-02-22,286,411,14906
11029,1948-02-24,426,535,20848
11030,1948-02-25,434,623,20947
11031,1948-02-26,372,524,19211
11032,1948-02-27,420,593,19286
11033,1948-02-28,390,595,19167
11034,1948-02-29,358,509,18157
11035,1948-03-02,416,536,19422
11036,1948-03-03,429,518,20087
11037,1948-03-04,358,473,20140
11038,1948-03-05,450,530,20145
11039,1948-03-06,385,610,20725
11040,1948-03-07,369,468,19383
11041,1948-03-09,391,572,20478
11042,1948-03-10,419,646,22168
11043,1948-03-11,394,559,21623
11044,1948-03-12,404,563,21816
11045,1948-03-13,411,593,22066
11046,1948-03-14,460,570,21356
11047,1948-03-16,405,544,20782
11048,1948-03-17,371,593,22385
11049,1948-03-18,328,553,21251
11050,1948-03-19,442,623,22606
11051,1948-03-20,372,613,21385
11052,1948-03-21,409,632,21033
11053,1948-03-23,418,502,22741
11054,1948-03-24,379,596,22684
11055,1948-03-25,397,563,20686
11056,1948-03-26,419,546,20530
11057,1948-03-27,393,603,21193
11058,1948-03-28,333,518,20235
11059,1948-03-30,384,528,20515
11060,1948-03-31,419,543,20101
11061,1948-04-01,377,613,21235
11062,1948-04-02,328,597,21087
11063,1948-04-03,313,575,21602
11064,1948-04-04,359,554,20777
11065,1948-04-06,379,601,21471
11066,1948-04-07,388,640,22302
11067,1948-04-08,338,550,20415
11068,1948-04-09,371,592,21827
11069,1948-04-10,329,524,20298
11070,1948-04-11,363,478,19869
11071,1948-04-13,426,604,22849
11072,1948-04-14,418,586,20784
11073,1948-04-15,571,791,28462
11074,1948-04-16,546,789,27148
11075,1948-04-17,390,570,21045
11076,1948-04-18,386,570,21706
11077,1948-04-20,606,827,28376
11078,1948-04-21,436,584,21383
11079,1948-04-22,383,511,20571
11080,1948-04-23,460,545,21122
11081,1948-04-24,416,558,20406
11082,1948-04-25,381,489,21046
11083,1948-04-27,424,522,20552
11084,1948-04-28,353,524,19919
11085,1948-04-29,387,496,19920
11086,1948-04-30,385,472,19287
11087,1948-05-02,387,539,19146
11088,1948-05-04,461,557,22219
11089,1948-05-05,449,572,21434
11090,1948-05-06,384,591,21337
11091,1948-05-07,432,495,19750
11092,1948-05-08,418,531,20940
11093,1948-05-09,411,557,21200
11094,1948-05-11,472,569,22779
11095,1948-05-12,368,561,20040
11096,1948-05-13,361,538,19585
11097,1948-05-14,392,510,21082
11098,1948-05-15,406,571,20559
11099,1948-05-16,366,539,19768
11100,1948-05-18,413,725,21378
11101,1948-05-19,395,620,20776
11102,1948-05-20,420,604,21473
11103,1948-05-21,368,550,20874
11104,1948-05-22,380,599,20418
11105,1948-05-23,357,619,20555
11106,1948-05-25,380,581,21090
11107,1948-05-26,425,559,22129
11108,1948-05-27,347,541,19614
11109,1948-05-28,377,541,21576
11110,1948-05-29,429,622,21082
11111,1948-05-30,407,521,20590
11112,1948-06-01,396,556,21198
11113,1948-06-02,378,524,21530
11114,1948-06-03,427,545,20915
11115,1948-06-04,385,517,20794
11116,1948-06-05,391,559,20883
11117,1948-06-06,362,619,21784
11118,1948-06-08,389,604,20670
11119,1948-06-09,325,424,16029
11120,1948-06-10,335,594,20892
11121,1948-06-11,469,640,21538
11122,1948-06-12,433,562,21122
11123,1948-06-13,291,482,18493
11124,1948-06-15,428,569,22097
11125,1948-06-16,385,584,20449
11126,1948-06-17,386,577,21865
11127,1948-06-18,343,445,20056
11128,1948-06-19,344,482,20873
11129,1948-06-20,346,484,19939
11130,1948-06-22,421,533,21820
11131,1948-06-23,423,555,20981
11132,1948-06-24,370,554,21603
11133,1948-06-25,360,503,19985
11134,1948-06-26,334,548,21096
11135,1948-06-27,376,570,20381
11136,1948-06-29,331,467,18288
11137,1948-06-30,242,440,16566
11138,1948-07-01,347,577,22206
11139,1948-07-02,354,539,22603
11140,1948-07-03,407,548,21344
11141,1948-07-04,360,577,20862
11142,1948-07-06,389,608,21351
11143,1948-07-07,446,593,21802
11144,1948-07-08,441,528,21648
11145,1948-07-09,658,934,32591
11146,1948-07-10,637,931,32250
11147,1948-07-11,410,536,19279
11148,1948-07-13,632,909,30224
11149,1948-07-14,377,529,18654
11150,1948-07-15,422,520,18807
11151,1948-07-16,444,478,19263
11152,1948-07-17,405,498,19869
11153,1948-07-18,435,561,19751
11154,1948-07-20,425,543,21649
11155,1948-07-21,404,535,20237
11156,1948-07-22,454,510,20340
11157,1948-07-23,494,537,20697
11158,1948-07-24,498,552,20926
11159,1948-07-25,379,467,19261
11160,1948-07-27,438,565,20018
11161,1948-07-28,480,560,20890
11162,1948-07-29,413,530,21116
11163,1948-07-30,425,548,21379
11164,1948-07-31,482,550,21796
11165,1948-08-01,416,555,20209
11166,1948-08-03,380,538,20805
11167,1948-08-04,416,578,21830
11168,1948-08-05,469,627,21838
11169,1948-08-06,457,563,22604
11170,1948-08-07,266,364,15747
11171,1948-08-08,376,572,21754
11172,1948-08-10,642,859,31507
11173,1948-08-11,468,606,21571
11174,1948-08-12,372,556,21938
11175,1948-08-13,437,513,21154
11176,1948-08-14,500,562,22001
11177,1948-08-15,370,556,20153
11178,1948-08-17,349,539,20604
11179,1948-08-18,398,509,20727
11180,1948-08-19,477,561,21925
11181,1948-08-20,379,595,21170
11182,1948-08-21,405,573,21871
11183,1948-08-22,357,533,18713
11184,1948-08-24,385,532,20580
11185,1948-08-25,411,524,19735
11186,1948-08-26,416,551,20099
11187,1948-08-27,333,497,19273
11188,1948-08-28,389,565,20571
11189,1948-08-29,406,532,19356
11190,1948-08-30,390,474,18092
11191,1948-08-31,315,449,18483
11192,1948-09-01,269,461,18791
11193,1948-09-02,421,525,20925
11194,1948-09-03,377,507,19621
11195,1948-09-04,232,322,13590
11196,1948-09-05,333,520,18486
11197,1948-09-07,406,568,20417
11198,1948-09-08,349,497,19589
11199,1948-09-09,439,674,24278
11200,1948-09-10,377,522,20296
11201,1948-09-11,423,503,20158
11202,1948-09-12,393,499,18904
11203,1948-09-14,406,506,20344
11204,1948-09-15,375,490,20222
11205,1948-09-16,379,480,18838
11206,1948-09-17,403,478,19769
11207,1948-09-18,353,510,19109
11208,1948-09-19,354,506,19271
11209,1948-09-21,412,480,20663
11210,1948-09-22,353,432,19785
11211,1948-09-23,384,442,19498
11212,1948-09-24,460,540,20991
11213,1948-09-25,372,475,19310
11214,1948-09-26,364,504,19548
11215,1948-09-28,409,568,21315
11216,1948-09-29,397,526,21031
11217,1948-09-30,345,465,19068
11218,1948-10-01,390,491,20198
11219,1948-10-02,398,506,20710
11220,1948-10-04,432,602,21335
11221,1948-10-05,427,543,22387
11222,1948-10-06,386,557,21180
11223,1948-10-07,385,572,20148
11224,1948-10-08,417,586,20974
11225,1948-10-09,375,503,20521
11226,1948-10-10,289,336,13544
11227,1948-10-11,470,642,22309
11228,1948-10-12,605,801,29975
11229,1948-10-13,561,865,31287
11230,1948-10-14,393,483,19483
11231,1948-10-15,372,553,20790
11232,1948-10-16,530,854,30542
11233,1948-10-18,362,529,21838
11234,1948-10-19,414,561,22382
11235,1948-10-20,437,531,21931
11236,1948-10-21,451,565,22338
11237,1948-10-22,456,575,22383
11238,1948-10-23,473,499,20614
11239,1948-10-25,496,502,21601
11240,1948-10-26,541,704,31009
11241,1948-10-27,433,514,21138
11242,1948-10-28,446,577,21865
11243,1948-10-29,412,533,21503
11244,1948-10-30,401,555,20863
11245,1948-11-01,441,559,22067
11246,1948-11-02,441,534,20905
11247,1948-11-03,472,565,22943
11248,1948-11-04,425,489,21422
11249,1948-11-05,519,800,28882
11250,1948-11-06,398,501,21341
11251,1948-11-08,365,489,20395
11252,1948-11-09,458,525,21956
11253,1948-11-10,438,517,21978
11254,1948-11-11,441,539,22545
11255,1948-11-12,486,545,20631
11256,1948-11-15,660,835,30846
11257,1948-11-16,488,513,20758
11258,1948-11-17,690,833,30408
11259,1948-11-18,388,508,21337
11260,1948-11-19,436,580,22125
11261,1948-11-20,634,872,32613
11262,1948-11-22,441,501,19815
11263,1948-11-23,405,489,19342
11264,1948-11-24,448,545,21971
11265,1948-11-25,503,583,22550
11266,1948-11-26,419,541,21122
11267,1948-11-27,342,443,19329
11268,1948-11-29,496,649,23093
11269,1948-11-30,448,586,22463
11270,1948-12-01,645,879,33513
11271,1948-12-02,427,648,21943
11272,1948-12-03,432,528,21676
11273,1948-12-04,377,510,20097
11274,1948-12-06,429,585,22100
11275,1948-12-07,435,575,22368
11276,1948-12-08,461,651,22327
11277,1948-12-09,369,569,22422
11278,1948-12-10,487,850,30517
11279,1948-12-11,416,567,20648
11280,1948-12-13,416,564,21622
11281,1948-12-14,486,607,21594
11282,1948-12-15,496,625,22683
11283,1948-12-16,363,500,21153
11284,1948-12-17,376,592,20643
11285,1948-12-18,612,693,27718
11286,1948-12-20,407,552,20929
11287,1948-12-21,377,607,22182
11288,1948-12-22,417,549,21410
11289,1948-12-23,562,875,30421
11290,1948-12-24,349,573,21277
11291,1948-12-25,368,518,20098
11292,1948-12-27,422,606,20878
11293,1948-12-28,389,522,20970
11294,1948-12-29,426,581,21025
11295,1948-12-30,606,834,30147
11296,1948-12-31,344,521,20468
11297,1949-01-01,408,657,21480
11298,1949-01-03,462,513,20741
11299,1949-01-04,379,514,21286
11300,1949-01-05,377,491,20431
11301,1949-01-06,596,931,30509
11302,1949-01-07,333,535,20523
11303,1949-01-08,545,689,28384
11304,1949-01-10,473,487,20178
11305,1949-01-11,407,524,21165
11306,1949-01-12,385,492,20753
11307,1949-01-13,571,785,30267
11308,1949-01-14,364,480,19498
11309,1949-01-15,588,757,28435
11310,1949-01-17,454,507,20234
11311,1949-01-18,372,577,21160
11312,1949-01-19,418,518,20474
11313,1949-01-20,522,764,28767
11314,1949-01-21,401,557,21182
11315,1949-01-22,590,808,31170
11316,1949-01-24,395,633,20749
11317,1949-01-25,414,573,21525
11318,1949-01-26,350,529,20183
11319,1949-01-27,587,817,30076
11320,1949-01-28,366,527,20511
11321,1949-01-29,547,821,28487
11322,1949-01-31,553,955,31998
11323,1949-02-01,473,591,22640
11324,1949-02-02,369,593,22043
11325,1949-02-03,600,797,31237
11326,1949-02-04,379,542,20367
