,date,pas,total
783,1795-04-04,41,4743
784,1795-04-06,30,4613
785,1795-04-09,45,9370
786,1795-04-12,39,7315
787,1795-04-14,54,10105
788,1795-04-16,10,4509
789,1795-04-19,34,9682
790,1795-04-22,19,10889
791,1795-04-24,21,4482
792,1795-04-26,12,4572
793,1795-04-29,19,6594
794,1795-05-02,16,7056
795,1795-05-04,22,6736
796,1795-05-06,14,4452
797,1795-05-09,45,6977
798,1795-05-12,50,6806
799,1795-05-14,9,4330
800,1795-05-16,22,6767
801,1795-05-19,31,9534
802,1795-05-22,31,6982
803,1795-05-24,24,4541
804,1795-05-26,20,4404
805,1795-05-27,14,4189
806,1795-05-29,17,6568
807,1795-06-01,27,6545
808,1795-06-03,10,6493
809,1795-06-05,27,6745
810,1795-06-08,18,6671
811,1795-06-11,19,6715
812,1795-06-13,6,6330
813,1795-06-15,16,6387
814,1795-06-18,33,6717
815,1795-06-21,14,6925
816,1795-06-23,13,6817
817,1795-06-25,29,6758
818,1795-06-28,29,6532
819,1795-07-01,13,9861
820,1795-07-03,17,4333
821,1795-07-05,13,6283
822,1795-07-08,33,7046
823,1795-07-11,32,9708
824,1795-07-13,20,4345
825,1795-07-15,15,6522
826,1795-07-18,28,10340
827,1795-07-21,25,6792
828,1795-07-23,24,10176
829,1795-07-25,27,6873
830,1795-07-28,26,6808
831,1795-07-31,33,9244
832,1795-08-02,17,4612
833,1795-08-04,22,4438
834,1795-08-07,22,6902
835,1795-08-10,35,6744
836,1795-08-12,19,4445
837,1795-08-14,20,4681
838,1795-08-17,39,7013
839,1795-08-20,41,8780
840,1795-08-22,16,4164
841,1795-08-24,29,6710
842,1795-08-27,62,6911
843,1795-08-30,33,6832
844,1795-09-01,26,6755
845,1795-09-03,6,4234
846,1795-09-06,20,6777
847,1795-09-09,21,4364
848,1795-09-11,5,4300
849,1795-09-13,23,6710
850,1795-09-16,30,10293
851,1795-09-19,27,10554
852,1795-09-23,21,4481
853,1795-09-25,20,4227
854,1795-09-27,22,4380
855,1795-09-29,11,4457
856,1795-10-02,30,6667
857,1795-10-05,40,6491
858,1795-10-07,18,4382
859,1795-10-09,17,6256
860,1795-10-12,15,4654
861,1795-10-14,40,6848
862,1795-10-17,21,6970
863,1795-10-19,11,4214
864,1795-10-22,25,6703
865,1795-10-25,36,6869
866,1795-10-27,26,4594
867,1795-10-29,17,6865
868,1795-11-01,35,6975
869,1795-11-04,25,6717
870,1795-11-06,12,6492
871,1795-11-08,13,5971
872,1795-11-11,19,3813
873,1795-11-14,37,5954
874,1795-11-16,28,3916
875,1795-11-18,30,3847
876,1795-11-21,35,9022
877,1795-11-24,33,5951
878,1795-11-28,14,3756
879,1795-12-01,18,4826
880,1795-12-04,15,4859
881,1795-12-06,8,6687
882,1795-12-08,22,4494
883,1795-12-11,19,7293
884,1795-12-14,18,4835
885,1795-12-17,15,5038
886,1795-12-19,14,4363
887,1795-12-21,16,4565
888,1795-12-23,16,4669
889,1795-12-25,10,3145
890,1795-12-27,16,4744
891,1795-12-29,21,5017
892,1795-12-31,13,4428
893,1796-01-02,30,3244
894,1796-01-04,11,3244
895,1796-01-06,13,4572
896,1796-01-12,11,4885
897,1796-01-14,17,4941
898,1796-01-16,10,4727
899,1796-01-19,17,4977
900,1796-01-22,9,3097
901,1796-01-24,15,4379
902,1796-01-26,6,2979
903,1796-01-28,6,3190
904,1796-01-30,7,4334
905,1796-02-01,10,4543
906,1796-02-03,14,4502
907,1796-02-05,17,4433
908,1796-02-07,8,3015
909,1796-02-09,12,4669
910,1796-02-11,13,4046
911,1796-02-13,6,4403
912,1796-02-15,13,4142
913,1796-02-16,9,1577
914,1796-02-17,9,4654
915,1796-02-19,9,4495
916,1796-02-21,16,4572
917,1796-02-23,12,4440
918,1796-02-24,0,432
919,1796-02-25,33,7740
920,1796-02-27,12,2988
921,1796-02-29,5,3171
922,1796-03-02,6,3157
923,1796-03-04,10,3100
924,1796-03-06,10,3108
925,1796-03-08,18,5215
926,1796-03-10,5,4415
927,1796-03-12,5,4806
928,1796-03-14,13,4157
929,1796-03-16,4,2879
930,1796-03-18,28,3196
931,1796-03-20,10,4454
932,1796-03-22,23,4544
933,1796-03-24,9,4456
934,1796-03-26,8,3031
935,1796-03-28,18,4856
936,1796-03-30,19,5145
937,1796-04-01,6,4545
938,1796-04-03,15,2845
939,1796-04-05,10,4323
940,1796-04-07,12,3097
941,1796-04-09,7,4368
942,1796-04-11,10,4331
943,1796-04-13,14,3095
944,1796-04-15,13,4313
945,1796-04-17,12,4595
946,1796-04-19,13,4524
947,1796-04-21,14,3027
948,1796-04-23,13,4548
949,1796-04-25,8,4367
950,1796-04-27,8,4619
951,1796-04-29,4,4386
952,1796-05-01,12,3030
953,1796-05-05,2,4719
954,1796-05-07,20,3029
955,1796-05-09,10,3183
956,1796-05-11,12,4594
957,1796-05-13,11,4655
958,1796-05-15,7,3071
959,1796-05-17,9,4535
960,1796-05-19,12,3273
961,1796-05-21,9,3180
962,1796-05-23,8,4655
963,1796-05-25,13,4570
964,1796-05-27,14,4419
965,1796-05-29,18,4634
966,1796-05-31,16,4160
967,1796-06-02,9,4549
968,1796-06-04,7,4425
969,1796-06-06,17,4319
970,1796-06-08,9,4263
971,1796-06-10,20,4762
972,1796-06-12,5,4684
973,1796-06-14,12,4356
974,1796-06-16,4,4687
975,1796-06-18,8,4668
976,1796-06-20,9,4429
977,1796-06-22,5,3129
978,1796-06-24,7,4419
979,1796-06-26,15,4700
980,1796-06-28,6,4732
981,1796-06-30,6,3056
982,1796-07-02,8,4115
983,1796-07-04,8,4450
984,1796-07-06,10,2964
985,1796-07-08,4,4634
986,1796-07-10,18,4641
987,1796-07-12,10,2810
988,1796-07-14,9,4630
989,1796-07-16,17,2941
990,1796-07-18,10,2847
991,1796-07-20,8,3052
992,1796-07-22,9,2976
993,1796-07-26,10,4379
994,1796-07-28,7,3071
995,1796-07-30,16,4502
996,1796-08-01,9,4554
