,date,pas,total
915,1871-05-28,42,11674
916,1871-05-29,26,12047
917,1871-05-30,37,11608
918,1871-05-31,32,11519
919,1871-06-07,116,21939
920,1871-06-08,114,22273
921,1871-06-10,143,24319
922,1871-06-12,74,24977
923,1871-06-13,84,22134
924,1871-06-14,115,21271
925,1871-06-17,95,23659
926,1871-06-18,148,23423
927,1871-06-19,134,23884
928,1871-06-23,109,21969
929,1871-06-24,136,23517
930,1871-06-25,131,22550
931,1871-06-28,96,21864
932,1871-06-30,113,23491
933,1871-07-02,93,21760
934,1871-07-03,109,22951
935,1871-07-04,57,25209
936,1871-07-08,130,24820
937,1871-07-11,104,22649
938,1871-07-12,163,23427
939,1871-07-19,118,23551
940,1871-07-21,107,22123
941,1871-07-23,109,23628
942,1871-07-25,84,21688
943,1871-07-30,95,23202
944,1871-08-08,71,24291
945,1871-08-09,116,26035
946,1871-08-13,141,24198
947,1871-08-15,83,22382
948,1871-08-16,113,22366
949,1871-08-18,127,24932
950,1871-08-19,172,24592
951,1871-08-20,175,23654
952,1871-08-22,79,23341
953,1871-08-23,165,25090
954,1871-08-25,116,24026
955,1871-08-26,112,24996
956,1871-08-27,134,23771
957,1871-08-31,158,24043
958,1871-09-01,172,24240
959,1871-09-03,159,23016
960,1871-09-04,98,21052
961,1871-09-05,85,21329
962,1871-09-07,129,23487
963,1871-09-09,166,25118
964,1871-09-10,151,24537
965,1871-09-11,118,22721
966,1871-09-12,89,20859
967,1871-09-13,132,23137
968,1871-09-14,133,21578
969,1871-09-15,139,23028
970,1871-09-17,117,23163
971,1871-09-18,151,22438
972,1871-09-19,100,20817
973,1871-09-21,81,23206
974,1871-12-06,72,22586
975,1871-12-08,78,22685
976,1871-12-12,75,22457
977,1871-12-14,87,23293
978,1871-12-21,90,21380
979,1872-01-07,109,24019
980,1872-01-18,98,23081
981,1872-01-27,123,25300
982,1872-01-28,100,23423
983,1872-02-03,74,19146
984,1872-02-07,85,21275
985,1872-02-15,143,23535
986,1872-06-10,150,23606
987,1872-06-23,134,23275
988,1872-06-25,113,23399
989,1872-07-11,108,24264
990,1872-07-16,101,24088
991,1872-07-26,110,22641
992,1872-07-30,114,22559
993,1872-07-31,157,22786
994,1872-08-01,97,24492
995,1872-08-02,84,22240
