,date,pas,total
633,1850-04-14,44,8678
634,1850-04-15,40,8844
635,1850-04-16,44,9042
636,1850-04-17,38,8713
637,1850-04-18,32,8540
638,1850-04-19,38,9047
639,1850-04-20,43,9206
640,1850-04-21,56,8354
641,1850-04-22,52,9245
642,1850-04-23,37,8617
643,1850-04-24,49,8770
644,1850-04-25,34,8879
645,1850-04-26,46,8433
646,1850-04-27,38,5880
647,1850-04-28,46,8770
648,1850-04-29,41,8254
649,1850-04-30,56,9416
650,1850-05-01,53,8608
651,1850-05-02,48,8718
652,1850-05-03,43,9051
653,1850-05-04,48,8727
654,1850-05-05,49,8324
655,1850-05-06,47,8831
656,1850-05-07,43,8576
657,1850-05-08,41,8564
658,1850-05-09,41,8899
659,1850-05-10,52,8736
660,1850-05-11,55,8508
661,1850-05-12,56,9175
662,1850-05-13,59,8707
663,1850-05-14,47,8415
664,1850-05-15,45,8939
665,1850-05-16,64,8813
666,1850-05-17,50,9297
667,1850-05-18,36,9351
668,1850-05-19,51,8899
669,1850-05-20,64,8644
670,1850-05-22,53,8582
671,1850-05-23,38,8315
672,1850-05-24,52,8757
673,1850-05-25,56,8229
674,1850-05-26,55,8605
675,1850-05-27,42,8962
676,1850-05-28,51,8916
677,1850-05-29,54,8743
678,1850-05-30,48,8294
679,1850-05-31,50,8929
680,1850-06-01,37,8511
681,1850-06-02,50,9535
682,1850-06-03,50,8586
683,1850-06-04,66,8974
684,1850-06-05,58,9317
685,1850-06-06,31,8970
686,1850-06-07,62,8920
687,1850-06-08,60,8468
688,1850-06-09,57,9238
689,1850-06-10,49,8991
690,1850-06-11,41,9050
691,1850-06-12,43,9135
692,1850-06-13,46,9097
693,1850-06-14,35,8271
694,1850-06-15,48,8888
695,1850-06-16,48,8962
696,1850-06-17,45,8441
697,1850-06-18,39,9274
698,1850-06-19,43,8970
699,1850-06-20,56,9152
700,1850-06-21,39,8850
701,1850-06-22,60,9402
702,1850-06-23,45,8619
703,1850-06-24,43,9220
704,1850-06-25,34,8473
705,1850-06-26,45,8589
706,1850-06-27,35,9212
707,1850-06-28,57,8215
708,1850-06-29,64,9408
709,1850-06-30,55,9641
710,1850-07-01,68,9601
711,1850-07-02,48,9339
712,1850-07-03,43,9065
713,1850-07-04,46,9145
714,1850-07-05,52,9000
715,1850-07-06,45,10390
716,1850-07-07,39,9517
717,1850-07-08,48,8673
718,1850-07-09,66,9356
719,1850-07-10,59,9166
720,1850-07-11,39,9090
721,1850-07-12,47,9040
722,1850-07-13,63,8973
723,1850-07-14,45,9276
724,1850-07-15,65,8604
725,1850-07-16,41,9244
726,1850-07-17,44,8779
727,1850-07-18,56,8202
728,1850-07-19,46,6627
729,1850-07-20,53,8593
730,1850-07-21,45,8557
731,1850-07-22,37,8734
732,1850-07-23,56,8343
733,1850-07-24,48,8335
734,1850-07-25,48,8813
735,1850-07-26,44,9025
736,1850-07-27,57,9097
737,1850-07-28,54,8595
738,1850-07-29,38,8582
739,1850-07-30,58,9082
740,1850-07-31,44,9007
741,1850-08-01,49,7943
742,1850-08-02,40,8644
743,1850-08-03,66,8400
744,1850-08-04,63,8647
745,1850-08-05,38,8702
746,1850-08-06,44,8058
747,1850-08-07,52,8362
748,1850-08-08,46,8715
749,1850-08-09,49,9550
750,1850-08-10,44,9289
751,1850-08-11,46,9716
752,1850-08-12,54,9288
753,1850-08-13,58,8548
754,1850-08-14,38,9076
755,1850-08-15,46,7760
756,1850-08-16,47,8991
757,1850-08-18,51,9287
758,1850-08-19,45,8773
759,1850-08-20,65,9137
760,1850-08-21,52,8508
761,1850-08-22,45,8477
762,1850-08-23,50,7834
763,1850-08-24,54,9093
764,1850-08-25,47,8401
765,1850-08-26,57,8832
766,1850-08-27,45,8973
767,1850-08-28,43,8549
768,1850-08-29,46,8876
769,1850-08-30,61,8608
770,1850-08-31,47,9092
771,1850-09-01,65,9188
772,1850-09-02,52,8462
773,1850-09-03,43,8920
774,1850-09-04,55,9315
775,1850-09-05,41,8179
776,1850-09-06,42,8774
777,1850-09-07,33,8449
778,1850-09-08,66,8910
779,1850-09-09,55,8917
780,1850-09-10,54,8426
781,1850-09-11,45,8848
782,1850-09-12,36,8498
783,1850-09-13,41,8344
784,1850-09-14,40,8600
785,1850-09-15,49,8629
786,1850-09-16,65,8393
787,1850-09-17,55,8729
788,1850-09-18,58,8577
789,1850-09-19,52,8511
790,1850-09-20,46,8087
791,1850-09-21,48,8300
792,1850-09-22,59,8803
793,1850-09-23,51,8249
794,1850-09-24,56,8381
795,1850-09-25,64,8518
796,1850-09-26,53,8749
797,1850-09-27,64,9022
798,1850-09-28,50,8935
799,1850-09-29,54,9030
800,1850-09-30,65,8774
801,1850-10-01,52,8757
802,1850-10-02,50,8456
803,1850-10-03,64,9070
804,1850-10-04,59,9138
805,1850-10-05,50,9004
806,1850-10-06,67,8796
807,1850-10-07,52,8363
808,1850-10-08,49,9099
809,1850-10-09,39,8875
810,1850-10-10,75,8872
811,1850-10-11,40,8743
812,1850-10-12,43,8619
813,1850-10-13,55,9094
814,1850-10-14,46,8959
815,1850-10-15,42,9009
816,1850-10-16,52,8691
817,1850-10-17,54,8942
818,1850-10-18,55,9467
819,1850-10-19,61,9081
820,1850-10-20,53,8440
821,1850-10-21,41,8494
822,1850-10-22,51,8689
823,1850-10-23,54,9206
824,1850-10-24,65,8812
825,1850-10-25,53,8619
826,1850-10-26,63,8631
827,1850-10-27,49,8738
828,1850-10-28,43,8657
829,1850-10-29,52,8688
830,1850-10-30,52,8890
831,1850-10-31,53,8872
832,1850-11-01,67,9254
833,1850-11-02,64,8490
834,1850-11-04,44,7721
835,1850-11-05,48,8498
836,1850-11-06,63,8430
837,1850-11-07,65,8555
838,1850-11-08,37,8069
839,1850-11-09,63,8685
840,1850-11-10,49,8646
841,1850-11-11,56,8490
842,1850-11-12,49,8700
843,1850-11-13,57,9129
844,1850-11-14,55,8875
845,1850-11-15,52,8704
846,1850-11-16,43,8805
847,1850-11-17,58,9041
848,1850-11-18,58,8367
849,1850-11-19,65,8241
850,1850-11-20,47,8258
851,1850-11-21,43,8995
852,1850-11-22,64,9122
853,1850-11-23,50,9545
854,1850-11-24,43,9500
855,1850-11-25,42,8767
856,1850-11-26,56,9360
857,1850-11-27,48,9318
858,1850-11-28,45,8698
859,1850-11-29,53,8453
860,1850-11-30,56,8223
861,1850-12-01,49,8395
862,1850-12-02,28,8523
863,1850-12-03,52,9538
864,1850-12-04,45,8642
865,1850-12-05,51,8941
866,1850-12-06,46,9359
867,1850-12-07,46,9264
868,1850-12-08,68,9053
869,1850-12-09,57,8450
870,1850-12-10,43,8473
871,1850-12-11,47,8580
872,1850-12-12,46,8744
873,1850-12-13,57,8922
874,1850-12-14,46,8575
875,1850-12-15,55,8686
876,1850-12-16,44,8772
877,1850-12-17,36,8899
878,1850-12-18,60,7938
879,1850-12-19,42,8450
880,1850-12-20,41,7765
881,1850-12-21,41,8807
882,1850-12-22,52,8263
883,1850-12-23,43,9151
884,1850-12-24,59,8930
885,1850-12-25,65,8701
886,1850-12-26,45,8864
887,1850-12-28,36,8664
888,1850-12-29,54,8748
889,1850-12-30,53,9372
890,1850-12-31,68,8888
891,1851-01-01,44,8731
892,1851-01-02,59,9223
893,1851-01-04,68,9501
894,1851-01-05,50,8982
895,1851-01-06,56,8120
896,1851-01-07,48,9352
897,1851-01-08,48,9080
898,1851-01-09,68,9075
899,1851-01-10,37,8329
900,1851-01-11,52,8849
901,1851-01-12,51,8998
902,1851-01-13,70,8999
903,1851-01-14,37,8831
904,1851-01-15,51,8530
905,1851-01-16,57,9081
906,1851-01-17,52,9410
907,1851-01-18,56,8749
908,1851-01-19,60,9091
909,1851-01-20,29,8530
910,1851-01-21,52,9091
911,1851-01-22,54,8691
912,1851-01-23,67,8263
913,1851-01-24,45,8687
914,1851-01-25,46,8304
915,1851-01-26,60,8661
