,date,pas,total
540,1941-11-29,390,53850
541,1941-12-06,307,49617
542,1941-12-13,328,44180
543,1941-12-20,217,36004
544,1941-12-27,238,34890
545,1942-01-10,249,38260
546,1942-01-17,198,37183
547,1942-01-24,220,38542
548,1942-01-31,201,38003
549,1942-02-07,187,36917
550,1942-02-14,228,36389
551,1942-02-21,286,38181
552,1942-02-28,201,36698
553,1942-03-07,205,36750
554,1942-03-14,204,37304
555,1942-03-21,256,39674
556,1942-03-28,232,35176
557,1942-04-04,229,37297
558,1942-04-11,228,38386
559,1942-04-18,178,36527
560,1942-04-25,197,37976
561,1942-05-02,188,39843
562,1942-05-09,214,40205
563,1942-05-16,194,37010
564,1942-05-23,190,40036
565,1942-05-30,189,38173
566,1942-06-06,224,37465
567,1942-06-13,200,41322
568,1942-06-20,179,39841
569,1942-06-27,218,40163
570,1942-07-03,180,39409
571,1942-07-10,209,40664
572,1942-07-17,187,39288
573,1942-07-24,247,40149
574,1942-07-31,221,38950
575,1942-08-07,255,39329
576,1942-08-14,231,38598
577,1942-08-21,185,35975
578,1942-08-28,188,38941
579,1942-09-04,205,40750
580,1942-09-11,203,38293
581,1942-09-18,235,39319
582,1942-09-25,157,40168
583,1942-10-02,170,39610
584,1942-10-09,185,38891
585,1942-10-16,168,39399
586,1942-10-23,182,38136
587,1942-10-30,173,40184
588,1942-11-06,187,40534
589,1942-11-13,196,38076
590,1942-11-20,201,36779
591,1942-11-27,194,39197
592,1942-12-04,191,37242
593,1942-12-11,189,40761
594,1942-12-18,148,36862
595,1942-12-24,148,39166
596,1943-01-08,190,37497
597,1943-01-15,206,40485
598,1943-01-22,179,37957
599,1943-01-29,232,39776
600,1943-02-05,168,37386
601,1943-02-12,193,39105
602,1943-02-19,205,37787
603,1943-02-26,235,37602
604,1943-03-05,189,37191
605,1943-03-12,249,39368
606,1943-03-19,224,36829
607,1943-03-24,258,39479
608,1943-04-02,230,38472
609,1943-04-09,242,39809
610,1943-04-16,270,37631
611,1943-04-23,227,37831
612,1943-04-30,292,38267
613,1943-05-07,265,38440
614,1943-05-14,225,38199
615,1943-05-21,260,42126
616,1943-05-28,301,38557
617,1943-06-04,290,40516
618,1943-06-11,270,41648
619,1943-06-18,229,40621
620,1943-06-25,258,39947
621,1943-07-02,262,41541
622,1943-07-09,268,39953
623,1943-07-16,293,37511
624,1943-07-23,269,38424
625,1943-07-30,302,39134
626,1943-08-06,280,37154
627,1943-08-13,334,42979
628,1943-08-20,295,37869
629,1943-08-27,279,38184
630,1943-09-03,283,37302
631,1943-09-10,346,39183
632,1943-09-17,288,37096
633,1943-09-24,274,37459
634,1943-10-01,265,37613
635,1943-10-08,251,40696
636,1943-10-15,247,39464
637,1943-10-22,307,40558
638,1943-10-29,258,41742
639,1943-11-05,258,41440
640,1943-11-12,208,33684
641,1943-11-19,250,41907
642,1943-11-26,225,33638
643,1943-12-03,221,40184
644,1943-12-10,169,31874
645,1943-12-17,267,41165
646,1943-12-24,161,30602
647,1944-01-07,215,32402
648,1944-01-14,180,33451
649,1944-01-21,242,31146
650,1944-01-28,199,34066
651,1944-02-04,235,32619
652,1944-02-11,228,32542
653,1944-02-18,197,31877
654,1944-02-25,231,32855
655,1944-03-03,197,32652
656,1944-03-10,201,33375
657,1944-03-17,230,33667
658,1944-03-24,226,34391
659,1944-03-31,217,34233
660,1944-04-07,209,37441
661,1944-04-14,232,32017
662,1944-04-21,224,33528
663,1944-04-28,199,32215
664,1944-05-05,220,35465
665,1944-05-12,182,31809
666,1944-05-19,206,33913
667,1944-05-26,211,33854
668,1944-06-02,242,32901
669,1944-06-09,202,33577
670,1944-06-16,205,33475
671,1944-06-23,207,33334
672,1944-06-30,196,34320
673,1944-07-07,183,33181
674,1944-07-14,205,35229
675,1944-07-21,193,31094
676,1944-07-28,172,35316
677,1944-08-16,202,33485
